n,iters
2600,20667
2600,20582
2600,20588
2600,20494
2600,20572
2600,20668
2600,20580
2600,20592
2600,20796
2600,20343
2600,20902
2600,20491
2600,20673
2600,20680
2600,20473
2600,20499
2600,20570
2600,20631
2600,20814
2600,20695
2600,20553
2600,20603
2600,20761
2600,20494
2600,20533
2600,20733
2600,20553
2600,20652
2600,20543
2600,20583
2600,20825
2600,20759
2600,20493
2600,20493
2600,20584
2600,20643
2600,20571
2600,20597
2600,20701
2600,20703
2600,20928
2600,20715
2600,20680
2600,20428
2600,20534
2600,20684
2600,20638
2600,20667
2600,20877
2600,20572
2600,20501
2600,20692
2600,20681
2600,20752
2600,20623
2600,20563
2600,20454
2600,20641
2600,20774
2600,20614
2600,20602
2600,20418
2600,20613
2600,20528
2600,20690
2600,20612
2600,20508
2600,20686
2600,20518
2600,20612
2600,20619
2600,20595
2600,20519
2600,20803
2600,20703
2600,20626
2600,20451
2600,20711
2600,20670
2600,20718
2600,20580
2600,20697
2600,20617
2600,20639
2600,20666
2600,20736
2600,20424
2600,20598
2600,20434
2600,20800
2600,20624
2600,20730
2600,20536
2600,20442
2600,20580
2600,20607
2600,20615
2600,20794
2600,20600
2600,20762
2600,20627
2600,20500
2600,20699
2600,20547
2600,20536
2600,20601
2600,20605
2600,20532
2600,20841
2600,20723
2600,20630
2600,20539
2600,20800
2600,20541
2600,20592
2600,20649
2600,20706
2600,20750
2600,20640
2600,20525
2600,20581
2600,20561
2600,20452
2600,20523
2600,20581
2600,20595
2600,20846
2600,20652
2600,20665
2600,20471
2600,20690
2600,20492
2600,20747
2600,20767
2600,20730
2600,20605
2600,20613
2600,20555
2600,20671
2600,20684
2600,20449
2600,20573
2600,20628
2600,20699
2600,20632
2600,20536
2600,20566
2600,20761
2600,20442
2600,20640
2600,20798
2600,20593
2600,20460
2600,20629
2600,20752
2600,20923
2600,20586
2600,20577
2600,20498
2600,20560
2600,20673
2600,20540
2600,20443
2600,20671
2600,20664
2600,20516
2600,20526
2600,20881
2600,20683
2600,20479
2600,20429
2600,20676
2600,20479
2600,20677
2600,20636
2600,20759
2600,20640
2600,20676
2600,20389
2600,20830
2600,20431
2600,20567
2600,20455
2600,20605
2600,20455
2600,20456
2600,20491
2600,20775
2600,20616
2600,20542
2600,20571
2600,20568
2600,20447
2600,20538
2600,20636
2600,20662
2600,20487
2600,20531
2600,20726
2600,20778
2600,20639
2600,20533
2600,20648
2600,20494
2600,20653
2600,20731
2600,20552
2600,20632
2600,20667
2600,20654
2600,20681
2600,20686
2600,20608
2600,20595
2600,20562
2600,20652
2600,20585
2600,20546
2600,20586
2600,20494
2600,20708
2600,20674
2600,20766
2600,20598
2600,20743
2600,20729
2600,20629
2600,20455
2600,20789
2600,20606
2700,21498
2700,21395
2700,21471
2700,21538
2700,21474
2700,21479
2700,21340
2700,21573
2700,21322
2700,21429
2700,21439
2700,21428
2700,21400
2700,21470
2700,21417
2700,21305
2700,21188
2700,21646
2700,21434
2700,21455
2700,21563
2700,21471
2700,21309
2700,21198
2700,21607
2700,21533
2700,21483
2700,21267
2700,21387
2700,21450
2700,21203
2700,21473
2700,21711
2700,21466
2700,21346
2700,21341
2700,21468
2700,21374
2700,21294
2700,21526
2700,21421
2700,21412
2700,21313
2700,21518
2700,21511
2700,21471
2700,21277
2700,21416
2700,21509
2700,21267
2700,21374
2700,21233
2700,21299
2700,21308
2700,21435
2700,21287
2700,21596
2700,21580
2700,21364
2700,21407
2700,21337
2700,21445
2700,21429
2700,21231
2700,21355
2700,21640
2700,21718
2700,21352
2700,21240
2700,21460
2700,21352
2700,21418
2700,21315
2700,21388
2700,21532
2700,21483
2700,21215
2700,21555
2700,21394
2700,21301
2700,21325
2700,21397
2700,21383
2700,21445
2700,21236
2700,21488
2700,21498
2700,21575
2700,21622
2700,21714
2700,21436
2700,21568
2700,21318
2700,21197
2700,21569
2700,21334
2700,21383
2700,21355
2700,21596
2700,21334
2700,21482
2700,21499
2700,21453
2700,21378
2700,21428
2700,21388
2700,21483
2700,21502
2700,21608
2700,21364
2700,21445
2700,21545
2700,21414
2700,21544
2700,21474
2700,21435
2700,21451
2700,21629
2700,21443
2700,21583
2700,21443
2700,20986
2700,21276
2700,21402
2700,21654
2700,21249
2700,21336
2700,21189
2700,21281
2700,21502
2700,21517
2700,21500
2700,21239
2700,21452
2700,21472
2700,21654
2700,21548
2700,21635
2700,21210
2700,21301
2700,21450
2700,21334
2700,21534
2700,21540
2700,21598
2700,21582
2700,21565
2700,21591
2700,21272
2700,21254
2700,21246
2700,21359
2700,21350
2700,21332
2700,21335
2700,21425
2700,21374
2700,21372
2700,21511
2700,21450
2700,21260
2700,21389
2700,21382
2700,21340
2700,21382
2700,21415
2700,21403
2700,21407
2700,21388
2700,21405
2700,21399
2700,21295
2700,21504
2700,21315
2700,21414
2700,21398
2700,21464
2700,21261
2700,21374
2700,21554
2700,21390
2700,21399
2700,21524
2700,21323
2700,21588
2700,21499
2700,21514
2700,21493
2700,21563
2700,21452
2700,21372
2700,21588
2700,21305
2700,21334
2700,21438
2700,21481
2700,21584
2700,21591
2700,21352
2700,21497
2700,21454
2700,21508
2700,21403
2700,21374
2700,21428
2700,21343
2700,21606
2700,21619
2700,21338
2700,21210
2700,21494
2700,21504
2700,21198
2700,21505
2700,21317
2700,21399
2700,21430
2700,21363
2700,21463
2700,21475
2700,21323
2700,21358
2700,21302
2700,21403
2700,21388
2700,21390
2700,21420
2700,21283
2700,21450
2700,21432
2700,21520
2700,21296
2700,21234
2700,21411
2700,21206
2700,21658
2700,21362
2700,21467
2700,21334
2700,21442
2700,21360
2700,21367
2700,21445
2700,21463
2700,21383
2700,21579
2700,21402
2700,21492
2700,21385
2700,21298
2700,21454
2700,21579
2700,21576
2700,21441
2700,21497
2700,21296
2700,21527
2700,21513
2700,21508
2700,21495
2700,21573
2700,21386
2700,21442
2700,21433
2700,21382
2700,21306
2700,21364
2700,21277
2700,21425
2700,21508
2700,21395
2700,21370
2700,21258
2700,21484
2700,21520
2700,21618
2700,21364
2700,21310
2700,21403
2700,21404
2700,21265
2700,21763
2700,21331
2700,21357
2700,21628
2700,21500
2700,21479
2700,21513
2700,21403
2700,21238
2700,21558
2700,21488
2700,21490
2700,21540
2700,21272
2700,21457
2700,21663
2700,21541
2700,21477
2700,21336
2700,21473
2700,21346
2700,21626
2700,21460
2700,21469
2700,21429
2700,21359
2700,21662
2700,21241
2700,21411
2700,21333
2700,21264
2700,21447
2700,21315
2700,21458
2700,21539
2700,21333
2700,21522
2700,21314
2700,21560
2700,21521
2700,21249
2700,21387
2700,21398
2700,21579
2700,21425
2700,21452
2700,21365
2700,21595
2700,21231
2700,21481
2700,21455
2700,21444
2700,21310
2700,21412
2700,21192
2700,21478
2700,21338
2700,21329
2700,21488
2700,21642
2700,21541
2700,21344
2700,21503
2700,21206
2700,21338
2700,21490
2700,21595
2700,21348
2700,21469
2700,21273
2700,21641
2700,21534
2700,21250
2700,21377
2700,21447
2700,21459
2700,21516
2700,21492
2700,21396
2700,21539
2700,21371
2700,21357
2700,21485
2700,21701
2700,21365
2700,21422
2700,21272
2700,21407
2700,21444
2700,21580
2700,21458
2700,21565
2700,21278
2700,21498
2700,21429
2700,21334
2700,21220
2700,21488
2700,21342
2700,21167
2700,21411
2700,21530
2700,21544
2700,21511
2700,21494
2700,21400
2700,21585
2700,21149
2700,21391
2700,21429
2700,21251
2700,21363
2700,21370
2700,21506
2700,21267
2700,21349
2700,21272
2700,21343
2700,21372
2700,21629
2700,21681
2700,21437
2700,21441
2700,21569
2700,21513
2700,21403
2700,21721
2700,21406
2700,21231
2700,21549
2700,21561
2700,21495
2700,21488
2700,21589
2700,21456
2700,21551
2700,21548
2700,21425
2700,21346
2700,21233
2700,21362
2700,21432
2700,21561
2700,21530
2700,21358
2700,21400
2700,21532
2700,21568
2700,21488
2700,21555
2700,21390
2700,21600
2700,21425
2700,21475
2700,21533
2700,21474
2700,21313
2700,21377
2700,21525
2700,21543
2700,21277
2700,21531
2700,21510
2700,21402
2700,21408
2700,21362
2700,21506
2700,21476
2700,21396
2700,21720
2700,21484
2700,21519
2700,21469
2700,21319
2700,21287
2700,21386
2700,21494
2700,21242
2700,21519
2700,21564
2700,21744
2700,21723
2700,21418
2700,21168
2700,21208
2700,21323
2700,21431
2700,21447
2700,21383
2700,21546
2700,21450
2700,21407
2700,21451
2700,21396
2700,21379
2700,21505
2700,21407
2700,21508
2700,21361
2700,21165
2700,21502
2700,21373
2700,21488
2700,21450
2700,21413
2700,21508
2700,21580
2700,21455
2700,21537
2700,21419
2700,21355
2700,21668
2700,21326
2700,21431
2700,21288
2700,21383
2700,21219
2700,21563
2700,21341
2800,22472
2800,22236
2800,22164
2800,22246
2800,21995
2800,22108
2800,22458
2800,22273
2800,22237
2800,22044
2800,22218
2800,22352
2800,22148
2800,22294
2800,22189
2800,22206
2800,22229
2800,22215
2800,22407
2800,22054
2800,22084
2800,22371
2800,22309
2800,22302
2800,22165
2800,22234
2800,22185
2800,22408
2800,22173
2800,22129
2800,22246
2800,22178
2800,22237
2800,22245
2800,22156
2800,22254
2800,22087
2800,22383
2800,22171
2800,22237
2800,22367
2800,21981
2800,22124
2800,22234
2800,22109
2800,22160
2800,22062
2800,22057
2800,22359
2800,22108
2800,22320
2800,22240
2800,22159
2800,22209
2800,22224
2800,22309
2800,22255
2800,22193
2800,22174
2800,22256
2800,22346
2800,22243
2800,22184
2800,22249
2800,22255
2800,22370
2800,22196
2800,22125
2800,22273
2800,22282
2800,22327
2800,22385
2800,22545
2800,22189
2800,22268
2800,22070
2800,21957
2800,22448
2800,22102
2800,22222
2800,22188
2800,21986
2800,22361
2800,22309
2800,22222
2800,22248
2800,22279
2800,22227
2800,22189
2800,22489
2800,22224
2800,22265
2800,21968
2800,22338
2800,22070
2800,22034
2800,22351
2800,22233
2800,22215
2800,22232
2800,22147
2800,22013
2800,22298
2800,22148
2800,22107
2800,22158
2800,22051
2800,22182
2800,22074
2800,22024
2800,22333
2800,22270
2800,21879
2800,22281
2800,22201
2800,22351
2800,22291
2800,22150
2800,22333
2800,22246
2800,22342
2800,22097
2800,22135
2800,22097
2800,22308
2800,22330
2800,22449
2800,22261
2800,22325
2800,22334
2800,22101
2800,22429
2800,22167
2800,22113
2800,22276
2800,22296
2800,22287
2800,22204
2800,22161
2800,22250
2800,22264
2800,22059
2800,22373
2800,22132
2800,22332
2800,21946
2800,22101
2800,22015
2800,22290
2800,22086
2800,22242
2800,22378
2800,22123
2800,22172
2800,22187
2800,22069
2800,22121
2800,22273
2800,22235
2800,22275
2800,22339
2800,22256
2800,22231
2800,22257
2800,22132
2800,22199
2800,22439
2800,22163
2800,22003
2800,22214
2800,22096
2800,22149
2800,22229
2800,22293
2800,22270
2800,22297
2800,22318
2800,22386
2800,22119
2800,22396
2800,22143
2800,22328
2800,22215
2800,22048
2800,22376
2800,22305
2800,22127
2800,22225
2800,22130
2800,22371
2800,22203
2800,22226
2800,22061
2800,22294
2800,22189
2800,22155
2800,22175
2800,22351
2800,22000
2800,22279
2800,22371
2800,22311
2800,22227
2800,22282
2800,22259
2800,22290
2800,21992
2800,22189
2800,22367
2800,21995
2800,22445
2800,22349
2800,22168
2800,22237
2800,22246
2800,22321
2800,22318
2800,22327
2800,22205
2800,22171
2800,22243
2800,22156
2800,22470
2800,22435
2800,22210
2800,22291
2800,22266
2800,22123
2800,22138
2800,22412
2800,22086
2800,22308
2800,22259
2800,22238
2800,22136
2800,22237
2800,22269
2800,22312
2800,22101
2800,22261
2800,22446
2800,22196
2800,22246
2800,22124
2800,22301
2800,22011
2800,22155
2800,22324
2800,22345
2800,22103
2800,22156
2800,22425
2800,22197
2800,22289
2800,22128
2800,22103
2800,22233
2800,22326
2800,22254
2800,21974
2800,22485
2800,22280
2800,22376
2800,22077
2800,22344
2800,22206
2800,22259
2800,22235
2800,22375
2800,22198
2800,22353
2800,22093
2800,22324
2800,22407
2800,22213
2800,22243
2800,22270
2800,22086
2800,22135
2800,22113
2800,22269
2800,22339
2800,22154
2800,22096
2800,22318
2800,22256
2800,22462
2800,22286
2800,22331
2800,22275
2800,22442
2800,22322
2800,22138
2800,21977
2800,22277
2800,22217
2800,22376
2800,22280
2800,22226
2800,22341
2800,22118
2800,22190
2800,22330
2800,22219
2800,22067
2800,22212
2800,22154
2800,22206
2800,22154
2800,22253
2800,22025
2800,22180
2800,22091
2800,22240
2800,22193
2800,22429
2800,22410
2800,22263
2800,22237
2800,22337
2800,22227
2800,22085
2800,22237
2800,22095
2800,22166
2800,21859
2800,22165
2800,22066
2800,22415
2800,22338
2800,22134
2800,22149
2800,22071
2800,22309
2800,22204
2800,22189
2800,22173
2800,22106
2800,22158
2800,22071
2800,22193
2800,22448
2800,22124
2800,22056
2800,22636
2800,22485
2800,22279
2800,22058
2800,22363
2800,22032
2800,22379
2800,22004
2800,22157
2800,22124
2800,22172
2800,22014
2800,22382
2800,22159
2800,22237
2800,22141
2800,22277
2800,22254
2800,22234
2800,22097
2800,22289
2800,22271
2800,22301
2800,22148
2800,22190
2800,22162
2800,22187
2800,22232
2800,22449
2800,22192
2800,22211
2800,22337
2800,22188
2800,22176
2800,22140
2800,22152
2800,22330
2800,22381
2800,22318
2800,22087
2800,22120
2800,22244
2800,22161
2800,22153
2800,22185
2800,22167
2800,22240
2800,22300
2800,22162
2800,22380
2800,22282
2800,22069
2800,22046
2800,22186
2800,21898
2800,22199
2800,22143
2800,22122
2800,22042
2800,22125
2800,22248
2800,22240
2800,22136
2800,22241
2800,22198
2800,22191
2800,22109
2800,22307
2800,22332
2800,22309
2800,22057
2800,22055
2800,22343
2800,22276
2800,22241
2800,22182
2800,22193
2800,22319
2800,22168
2800,22295
2800,22327
2800,22337
2800,22360
2800,22169
2800,22392
2800,22174
2800,22303
2800,22339
2800,22170
2800,22264
2800,22109
2800,22276
2800,22387
2800,22144
2800,22234
2800,22078
2800,22333
2800,22224
2800,22149
2800,22580
2800,22081
2800,22225
2800,22332
2800,22058
2800,22177
2800,22382
2800,22193
2800,22078
2800,22328
2800,22276
2800,22095
2800,22293
2800,22330
2800,22375
2800,22140
2800,22268
2800,22062
2800,22204
2800,22064
2800,22320
2800,22164
2800,22122
2800,22104
2800,22151
2800,22300
2800,22389
2800,22432
2800,22403
2800,22367
2800,22224
2800,22044
2800,22201
2800,22407
2800,22288
2800,22171
2800,22282
2800,22334
2800,22137
2800,22188
2800,22510
2800,22277
2800,22247
2800,22200
2800,22249
2800,22242
2800,22089
2800,22251
2800,22429
2800,22356
2800,22021
2800,22145
2800,22343
2800,22193
2800,22132
2800,22227
2800,22062
2900,23045
2900,23004
2900,22999
2900,22951
2900,22991
2900,22912
2900,22889
2900,22984
2900,22989
2900,22915
2900,22945
2900,22738
2900,22935
2900,22914
2900,23167
2900,22812
2900,22867
2900,23116
2900,23016
2900,22770
2900,22725
2900,23229
2900,22793
2900,23204
2900,22777
2900,22944
2900,23215
2900,22683
2900,23115
2900,23162
2900,23225
2900,22948
2900,23138
2900,22885
2900,22896
2900,23219
2900,22887
2900,22998
2900,23167
2900,22868
2900,23058
2900,23066
2900,22975
2900,22904
2900,23084
2900,23136
2900,23037
2900,22869
2900,23085
2900,23022
2900,23152
2900,23010
2900,23193
2900,23002
2900,23021
2900,23143
2900,22982
2900,23187
2900,23077
2900,22795
2900,22894
2900,22986
2900,22997
2900,22906
2900,22781
2900,22767
2900,22888
2900,22928
2900,22938
2900,23241
2900,22830
2900,23047
2900,22838
2900,22999
2900,22934
2900,22885
2900,22983
2900,22909
2900,23024
2900,23060
2900,22802
2900,23248
2900,23142
2900,23053
2900,22823
2900,23031
2900,22901
2900,23171
2900,22804
2900,22988
2900,23098
2900,22843
2900,22803
2900,23044
2900,22942
2900,23113
2900,23013
2900,23054
2900,23108
2900,22947
2900,22750
2900,22867
2900,22839
2900,23039
2900,22970
2900,23117
2900,22992
2900,23078
2900,23037
2900,23190
2900,22915
2900,23101
2900,23203
2900,23042
2900,22885
2900,23056
2900,22892
2900,22711
2900,22962
2900,22890
2900,22824
2900,22926
2900,23105
2900,22987
2900,23045
2900,23121
2900,23019
2900,23073
2900,22760
2900,22956
2900,23150
2900,22923
2900,22976
2900,23053
2900,22925
2900,23222
2900,22977
2900,22875
2900,23030
2900,22819
2900,23059
2900,22979
2900,23105
2900,23130
2900,22917
2900,22861
2900,23046
2900,22958
2900,22768
2900,22914
2900,23159
2900,22996
2900,23060
2900,22990
2900,23030
2900,23051
2900,22846
2900,23127
2900,23034
2900,23006
2900,22940
2900,23130
2900,23001
2900,23062
2900,22885
2900,22903
2900,23028
2900,23037
2900,22999
2900,23002
2900,22827
2900,22826
2900,23000
2900,22933
2900,23173
2900,22999
2900,23057
2900,23130
2900,22854
2900,23048
2900,23028
2900,22940
2900,22991
2900,22769
2900,23065
2900,22999
2900,23025
2900,22875
2900,22994
2900,22947
2900,23034
2900,22985
2900,22825
2900,23064
2900,23226
2900,23044
2900,23049
2900,22894
2900,23094
2900,22899
2900,22847
2900,23038
2900,22821
2900,22871
2900,23008
2900,22816
2900,23083
2900,22814
2900,22897
2900,23171
2900,23090
2900,23106
2900,23053
2900,23118
2900,22866
2900,22876
2900,22798
2900,22981
2900,23122
2900,23141
2900,23027
2900,23072
2900,23119
2900,22884
2900,23000
2900,22979
2900,23010
2900,22933
2900,23372
2900,22994
2900,22814
2900,23152
2900,22974
2900,22974
2900,22851
2900,22889
2900,22885
2900,22898
2900,22923
2900,22969
2900,23039
2900,22906
2900,22852
2900,23043
2900,22912
2900,22997
2900,23142
2900,23077
2900,22908
2900,22841
2900,23114
2900,23312
2900,23163
2900,22875
2900,23210
2900,23219
2900,22910
2900,22886
2900,23079
2900,22977
2900,22971
2900,22797
2900,23022
2900,22755
2900,23019
2900,22880
2900,22971
2900,23170
2900,22892
2900,23051
2900,22832
2900,22960
2900,22804
2900,23164
2900,22919
2900,22801
2900,23033
2900,23114
2900,23038
2900,23084
2900,23029
2900,22846
2900,22948
2900,23075
2900,23056
2900,23096
2900,23023
2900,23128
2900,23037
2900,22750
2900,23230
2900,22995
2900,22856
2900,23196
2900,22935
2900,22871
2900,23149
2900,22921
2900,22935
2900,22946
2900,23087
2900,23129
2900,23041
2900,23092
2900,23056
2900,22827
2900,22974
2900,22937
2900,22908
2900,23088
2900,23134
2900,23062
2900,22827
2900,22810
2900,22901
2900,23028
2900,23252
2900,22917
2900,23195
2900,23002
2900,22886
2900,23018
2900,22835
2900,22884
2900,23073
2900,23054
2900,22796
2900,22949
2900,23086
2900,22962
2900,22999
2900,22894
2900,23116
2900,23035
2900,22969
2900,23182
2900,22980
2900,22847
2900,22986
2900,22924
2900,22988
2900,22955
2900,22968
2900,23104
2900,22892
2900,22896
2900,23046
2900,22968
2900,22996
2900,22859
2900,23180
2900,23126
2900,22956
2900,22835
2900,23070
2900,22966
2900,22846
2900,22994
2900,22882
2900,23239
2900,23097
2900,23175
2900,22975
2900,22876
2900,22802
2900,22770
2900,23103
2900,22870
2900,22861
2900,22918
2900,23135
2900,22870
2900,23039
2900,23161
2900,23092
2900,22958
2900,22975
2900,23072
2900,22810
2900,22890
2900,23038
2900,23110
2900,22998
2900,23031
2900,23098
2900,23088
2900,23041
2900,22871
2900,23122
2900,22844
2900,23040
2900,22991
2900,23117
2900,22944
2900,23099
2900,23014
2900,22778
2900,22924
2900,22895
2900,23061
2900,23067
2900,22953
2900,22863
2900,22966
2900,23098
2900,23125
2900,22990
2900,23091
2900,22930
2900,23028
2900,22882
2900,23058
2900,22943
2900,23037
2900,22985
2900,22907
2900,23029
2900,22924
2900,22965
2900,23044
2900,22972
2900,23065
2900,23004
2900,23153
2900,23067
2900,22886
2900,23100
2900,22972
2900,23056
2900,23081
2900,22784
2900,23208
2900,22825
2900,22881
2900,22958
2900,22945
2900,23152
2900,23038
2900,22902
2900,22881
2900,23011
2900,22894
2900,23058
2900,23019
2900,23064
2900,22900
2900,22746
2900,23113
2900,23128
2900,23068
2900,23112
2900,23005
2900,22857
2900,23096
2900,22909
2900,22878
2900,23137
2900,23181
2900,22815
2900,22973
2900,22963
2900,23042
2900,23014
2900,22946
2900,23039
2900,23026
2900,23161
2900,22750
2900,23094
2900,22920
2900,23114
2900,22943
2900,22844
2900,22920
2900,23118
2900,22764
2900,22914
2900,22917
2900,23016
2900,22901
2900,23064
2900,22916
2900,23104
2900,23087
2900,22912
2900,23009
2900,22993
2900,22804
2900,23023
2900,23012
2900,22882
2900,22845
2900,22902
2900,23058
2900,22863
2900,22981
2900,22918
2900,23010
2900,22842
2900,23012
3000,23579
3000,23613
3000,23790
3000,23544
3000,23799
3000,23641
3000,23666
3000,23748
3000,23644
3000,23847
3000,23879
3000,23789
3000,23808
3000,23842
3000,23610
3000,23654
3000,23698
3000,23555
3000,23630
3000,24026
3000,23777
3000,23790
3000,23546
3000,23602
3000,23691
3000,23724
3000,23599
3000,23978
3000,23690
3000,23648
3000,23713
3000,23730
3000,23734
3000,23808
3000,23566
3000,23604
3000,23758
3000,23620
3000,23641
3000,23606
3000,23592
3000,23949
3000,23826
3000,23754
3000,23718
3000,23696
3000,23652
3000,23613
3000,23867
3000,23718
3000,23714
3000,23572
3000,23611
3000,23527
3000,23758
3000,23638
3000,23735
3000,23926
3000,23747
3000,23445
3000,23806
3000,23644
3000,23949
3000,23586
3000,23793
3000,23696
3000,23758
3000,23742
3000,23617
3000,23867
3000,23687
3000,23669
3000,23847
3000,23677
3000,23799
3000,23750
3000,23536
3000,23603
3000,23804
3000,23799
3000,23796
3000,23593
3000,23894
3000,23718
3000,23616
3000,23566
3000,23735
3000,23692
3000,23779
3000,23725
3000,23956
3000,23664
3000,23838
3000,23802
3000,23895
3000,23896
3000,23722
3000,23789
3000,23606
3000,23767
3000,23707
3000,23837
3000,23543
3000,23768
3000,23873
3000,23720
3000,23709
3000,23867
3000,23766
3000,23662
3000,23785
3000,23909
3000,23650
3000,23765
3000,23642
3000,23841
3000,23836
3000,23863
3000,23654
3000,23605
3000,23774
3000,23555
3000,23599
3000,23694
3000,23611
3000,23734
3000,23772
3000,23670
3000,23726
3000,23884
3000,23593
3000,23660
3000,23851
3000,23669
3000,23589
3000,23834
3000,24000
3000,23744
3000,23717
3000,23788
3000,23896
3000,23747
3000,23757
3000,23612
3000,23782
3000,23479
3000,23847
3000,23746
3000,23538
3000,23796
3000,23699
3000,23919
3000,23550
3000,23829
3000,23916
3000,23662
3000,23684
3000,23772
3000,23672
3000,23562
3000,23848
3000,23771
3000,23668
3000,23774
3000,23723
3000,23878
3000,23890
3000,23826
3000,23819
3000,23652
3000,23848
3000,23945
3000,23751
3000,23781
3000,23865
3000,23843
3000,23750
3000,23569
3000,23522
3000,23856
3000,23816
3000,23775
3000,23763
3000,23630
3000,23627
3000,23716
3000,23739
3000,23563
3000,23654
3000,23718
3000,23852
3000,23682
3000,23617
3000,23589
3000,23744
3000,23846
3000,23910
3000,23712
3000,23728
3000,23859
3000,23926
3000,23794
3000,23691
3000,23617
3000,23593
3000,23813
3000,23621
3000,23784
3000,23658
3000,23791
3000,23677
3000,23800
3000,23837
3000,23776
3000,23752
3000,23897
3000,23844
3000,23741
3000,23955
3000,23789
3000,23847
3000,23755
3000,23741
3000,23760
3000,23672
3000,23772
3000,23691
3000,23749
3000,23839
3000,23719
3000,23639
3000,23823
3000,23736
3000,23706
3000,23677
3000,23769
3000,23707
3000,23824
3000,23705
3000,23787
3000,23700
3000,23672
3000,23874
3000,23801
3000,23615
3000,23491
3000,23739
3000,23841
3000,23708
3000,23653
3000,23520
3000,23721
3000,23553
3000,23778
3000,23804
3000,23848
3000,23669
3000,23750
3000,23823
3000,23696
3000,23512
3000,23687
3000,23734
3000,23527
3000,23592
3000,23836
3000,23606
3000,23788
3000,23888
3000,23860
3000,23806
3000,23709
3000,23659
3000,23710
3000,23840
3000,23611
3000,23779
3000,23834
3000,23745
3000,23517
3000,23650
3000,23916
3000,23468
3000,23664
3000,23782
3000,23848
3000,23975
3000,23555
3000,23762
3000,23707
3000,23724
3000,23597
3000,23742
3000,23963
3000,23938
3000,23910
3000,23822
3000,23783
3000,23787
3000,23758
3000,23621
3000,23516
3000,23829
3000,23863
3000,23535
3000,23624
3000,23761
3000,23950
3000,23687
3000,23891
3000,23658
3000,23634
3000,23545
3000,23755
3000,23698
3000,23722
3000,23860
3000,23572
3000,23867
3000,24045
3000,23729
3000,23689
3000,23566
3000,23783
3000,23862
3000,23730
3000,23747
3000,23792
3000,23690
3000,23846
3000,23703
3000,23766
3000,23736
3000,23748
3000,23617
3000,23907
3000,23790
3000,23784
3000,23580
3000,23531
3000,23772
3000,23681
3000,23657
3000,23747
3000,23723
3000,23442
3000,23532
3000,23748
3000,23626
3000,23568
3000,23578
3000,23762
3000,23967
3000,23681
3000,23756
3000,23792
3000,23856
3000,23720
3000,23660
3000,23765
3000,23835
3000,23536
3000,23736
3000,23848
3000,23793
3000,23884
3000,23771
3000,23728
3000,23673
3000,23623
3000,23710
3000,23517
3000,23777
3000,23567
3000,23946
3000,23934
3000,23638
3000,23797
3000,23679
3000,23773
3000,23636
3000,23741
3000,23768
3000,23778
3000,23819
3000,23737
3000,23566
3000,23767
3000,23696
3000,23923
3000,23831
3000,23803
3000,24006
3000,23708
3000,23871
3000,23782
3000,23736
3000,23658
3000,23707
3000,24057
3000,23587
3000,23791
3000,23778
3000,23901
3000,23809
3000,23736
3000,23555
3000,23739
3000,23739
3000,23804
3000,23816
3000,23817
3000,23745
3000,23829
3000,23482
3000,23745
3000,23861
3000,23589
3000,23774
3000,23741
3000,23597
3000,23871
3000,23808
3000,23852
3000,23574
3000,23555
3000,23887
3000,23833
3000,23829
3000,23732
3000,23773
3000,23546
3000,23651
3000,23595
3000,23929
3000,23618
3000,23840
3000,23461
3000,23806
3000,23679
3000,23895
3000,23711
3000,23927
3000,23672
3000,23842
3000,23709
3000,23806
3000,23688
3000,23949
3000,23812
3000,23662
3000,23622
3000,23635
3000,23671
3000,23714
3000,23911
3000,23828
3000,23805
3000,23632
3000,23844
3000,23635
3000,23669
3000,24046
3000,23722
3000,23708
3000,23867
3000,23881
3000,23815
3000,23705
3000,23785
3000,23698
3000,23729
3000,23789
3000,23714
3000,23732
3000,23636
3000,23799
3000,23859
3000,23829
3000,23824
3000,23871
3000,23420
3000,23850
3000,23659
3000,23621
3000,23755
3000,23746
3000,23869
3000,23721
3000,23644
3000,23850
3000,23847
3000,23724
3000,23786
3000,23780
3000,23540
3000,23767
3000,23699
3000,23856
3000,23601
3100,24233
3100,24502
3100,24302
3100,24383
3100,24588
3100,24260
3100,24330
3100,24517
3100,24464
3100,24443
3100,24456
3100,24523
3100,24610
3100,24517
3100,24637
3100,24586
3100,24393
3100,24606
3100,24669
3100,24599
3100,24253
3100,24670
3100,24488
3100,24413
3100,24582
3100,24484
3100,24709
3100,24539
3100,24416
3100,24697
3100,24227
3100,24399
3100,24538
3100,24438
3100,24371
3100,24573
3100,24342
3100,24682
3100,24498
3100,24559
3100,24429
3100,24224
3100,24285
3100,24351
3100,24473
3100,24673
3100,24438
3100,24492
3100,24812
3100,24499
3100,24360
3100,24626
3100,24673
3100,24473
3100,24496
3100,24408
3100,24630
3100,24630
3100,24470
3100,24538
3100,24434
3100,24557
3100,24444
3100,24458
3100,24274
3100,24433
3100,24477
3100,24669
3100,24738
3100,24584
3100,24483
3100,24680
3100,24425
3100,24632
3100,24455
3100,24334
3100,24466
3100,24414
3100,24363
3100,24633
3100,24297
3100,24523
3100,24845
3100,24443
3100,24558
3100,24561
3100,24487
3100,24551
3100,24492
3100,24795
3100,24442
3100,24718
3100,24246
3100,24483
3100,24478
3100,24399
3100,24261
3100,24421
3100,24458
3100,24549
3100,24436
3100,24680
