n,iters
2800,29591
2800,29897
2800,29304
2800,29573
2800,29297
2800,29782
2800,29710
2800,29632
2800,29632
2800,29674
2800,29651
2800,29459
2800,29758
2800,29533
2800,29583
2800,29736
2800,29695
2800,29682
2800,29634
2800,29630
2800,29737
2800,29386
2800,29559
2800,29741
2800,29461
2800,29659
2800,29707
2800,29653
2800,29376
2800,29542
2800,29473
2800,29395
2800,29562
2800,29383
2800,29708
2800,29640
2800,29516
2800,29739
2800,29615
2800,29659
2800,29528
2800,29332
2800,29547
2800,29319
2800,29738
2800,29263
2800,29730
2800,29604
2800,29417
2800,29695
2800,29469
2800,29609
2800,29627
2800,29665
2800,29417
2800,29601
2800,29848
2800,29491
2800,29812
2800,29601
2800,29608
2800,29412
2800,29449
2800,29709
2800,29578
2800,29458
2800,29767
2800,29602
2800,29645
2800,29463
2800,29630
2800,29495
2800,29643
2800,29350
2800,29420
2800,29386
2800,29606
2800,29950
2800,29527
2800,29452
2800,29655
2800,29128
2800,29572
2800,29670
2800,29709
2800,29376
2800,29660
2800,29609
2800,29448
2800,29528
2800,29528
2800,29724
2800,29357
2800,29703
2800,29553
2800,29481
2800,29592
2800,29682
2800,29489
2800,29500
2800,29667
2800,29487
2800,29635
2800,29351
2800,29698
2800,29751
2800,29606
2800,29526
2800,29327
2800,29609
2800,29725
2800,29530
2800,29548
2800,29826
2800,29673
2800,29843
2800,29659
2800,29759
2800,29871
2800,29684
2800,29623
2800,29611
2800,29585
2800,29654
2800,29415
2800,29704
2800,29674
2800,29779
2800,29412
2800,29676
2800,29712
2800,29806
2800,29412
2800,29620
2800,29394
2800,29737
2800,29622
2800,29765
2800,29708
2800,29416
2800,29794
2800,29620
2800,29606
2800,29770
2800,29435
2800,29746
2800,29538
2800,29512
2800,29323
2800,29775
2800,29359
2800,29474
2800,29718
2800,29486
2800,29524
2800,29412
2800,29750
2800,29410
2800,29555
2800,29525
2800,29544
2800,29732
2900,30516
2900,30339
2900,30519
2900,30513
2900,30515
2900,30320
2900,30306
2900,30591
2900,30212
2900,30546
2900,30461
2900,30465
2900,30418
2900,30400
2900,30513
2900,30180
2900,30569
2900,30701
2900,30428
2900,30285
2900,30481
2900,30344
2900,30374
2900,30280
2900,30675
2900,30663
2900,30164
2900,30397
2900,30660
2900,30429
2900,30300
2900,30741
2900,30204
2900,30507
2900,30400
2900,30309
2900,30437
2900,30354
2900,30321
2900,30537
2900,30522
2900,30255
2900,30613
2900,30509
2900,30477
2900,30460
2900,30506
2900,30392
2900,30425
2900,30431
2900,30193
2900,30452
2900,30755
2900,30553
2900,30329
2900,30304
2900,30617
2900,30421
2900,30297
2900,30349
2900,30473
2900,30377
2900,30130
2900,30437
2900,30370
2900,30246
2900,30187
2900,30481
2900,30498
2900,30543
2900,30473
2900,30290
2900,30581
2900,30525
2900,30391
2900,30191
2900,30440
2900,30307
2900,30354
2900,30294
2900,30277
2900,30340
2900,30128
2900,30251
2900,30556
2900,30694
2900,30348
2900,30243
2900,30320
2900,30468
2900,30155
2900,30313
2900,30509
2900,30380
2900,30270
2900,30534
2900,30308
2900,30360
2900,30419
2900,30373
2900,30355
2900,30129
2900,30303
2900,30516
2900,30583
2900,30081
2900,30528
2900,30540
2900,30791
2900,30506
2900,30546
2900,30340
2900,30342
2900,30523
2900,30489
2900,30341
2900,30680
2900,30362
2900,30679
2900,30351
2900,30661
2900,30270
2900,30314
2900,30294
2900,30299
2900,30613
2900,30515
2900,30722
2900,30300
2900,30296
2900,30400
2900,30386
2900,30631
2900,30563
2900,30492
2900,30391
2900,30486
2900,30420
2900,30657
2900,30550
2900,30245
2900,30604
2900,30154
2900,30239
2900,30589
2900,30586
2900,30397
2900,30352
2900,30475
2900,30456
2900,30413
2900,30233
2900,30440
2900,30581
2900,30311
2900,30395
2900,30590
2900,30589
2900,30721
2900,30369
2900,30502
2900,30502
2900,30628
2900,30564
2900,30307
2900,30640
2900,30279
2900,30481
2900,30470
2900,30477
2900,30544
2900,30529
2900,30375
2900,30375
2900,30302
2900,30476
2900,30524
2900,30492
2900,30603
2900,30573
2900,30559
2900,30418
2900,30337
2900,30722
2900,30512
2900,30488
2900,30433
2900,30691
2900,30542
2900,30408
2900,30438
2900,30377
2900,30430
2900,30281
2900,30334
2900,30621
2900,30745
2900,30449
2900,30396
2900,30454
2900,30596
2900,30519
2900,30283
2900,30808
2900,30680
2900,30779
2900,30666
2900,30428
2900,30307
2900,30267
2900,30784
2900,30303
2900,30746
2900,30612
2900,30453
2900,30399
2900,30653
2900,30265
2900,30493
2900,30290
2900,30638
2900,30854
2900,30570
2900,30601
2900,30621
2900,30334
2900,29984
2900,30424
2900,30454
2900,30376
2900,30497
2900,30633
2900,30648
2900,30385
2900,30402
2900,30262
2900,30369
2900,30409
2900,30467
2900,30266
2900,30350
2900,30617
2900,30449
2900,30590
2900,30270
2900,30649
2900,30220
2900,30305
2900,30473
2900,30266
2900,30296
2900,30594
2900,30316
2900,30277
2900,30041
2900,30229
2900,30459
2900,30415
2900,30531
2900,30270
2900,30154
2900,30247
2900,30630
2900,30418
2900,30027
2900,30254
2900,30266
2900,30492
2900,30415
2900,30194
2900,30522
2900,30374
2900,30346
2900,30588
2900,30289
2900,30634
2900,30401
2900,30572
2900,30604
2900,30272
2900,30702
2900,30544
2900,30500
2900,30134
2900,30272
2900,30187
2900,30395
2900,30606
2900,30504
2900,30460
2900,30304
2900,30351
2900,30380
2900,30450
2900,30462
2900,30628
2900,30363
2900,30566
2900,30398
2900,30498
2900,30398
2900,30661
2900,30556
2900,30432
2900,30725
2900,30496
2900,30021
2900,30315
2900,30433
2900,30149
2900,30167
2900,29854
2900,30437
2900,30334
2900,30393
2900,30456
2900,30517
2900,30515
2900,30382
2900,30469
2900,30443
2900,30194
2900,30193
2900,30212
2900,30329
2900,30489
2900,30476
2900,30405
2900,30509
2900,30526
2900,30247
2900,30397
2900,30414
2900,30401
2900,30431
2900,30520
2900,30182
2900,30145
2900,30562
2900,30439
2900,30311
2900,30581
2900,30295
2900,30225
2900,30617
2900,30476
2900,30358
2900,30209
2900,30542
2900,30635
2900,30255
2900,30382
2900,30256
2900,30479
2900,30275
2900,30316
2900,30387
2900,30268
2900,30911
2900,30317
2900,30488
2900,29927
2900,30718
2900,30586
2900,30607
2900,30345
2900,30614
2900,30570
2900,30583
2900,30337
2900,30308
2900,30616
2900,30527
2900,30258
2900,30441
2900,30704
2900,30230
2900,30159
2900,30625
2900,30554
2900,30669
2900,30426
2900,30594
2900,30465
2900,30448
2900,30342
2900,30470
2900,30557
2900,30512
2900,30678
2900,30374
2900,30281
2900,30488
2900,30366
2900,30393
2900,30428
2900,30319
2900,30571
2900,30668
2900,30293
2900,30307
2900,30213
2900,30521
2900,30458
2900,30226
2900,30486
2900,30400
2900,30488
2900,30363
2900,30539
2900,30532
2900,30055
2900,30542
2900,30314
2900,30723
2900,30477
2900,30603
2900,30359
2900,30784
2900,30510
2900,30421
2900,30326
2900,30206
2900,30309
2900,30475
2900,30592
2900,30445
2900,30512
2900,30608
2900,30359
2900,30652
2900,30514
2900,30334
2900,30359
2900,30240
2900,30487
2900,30544
2900,30373
2900,30565
2900,30577
2900,30411
2900,30656
2900,30312
2900,30324
2900,30570
2900,30446
2900,30501
2900,30373
2900,30456
2900,30337
2900,30532
2900,30244
2900,30446
2900,30646
2900,30498
2900,30560
2900,30591
2900,30438
2900,30208
2900,30657
2900,30323
2900,30615
2900,30438
2900,30460
2900,30203
2900,30476
2900,30561
2900,30360
2900,30372
2900,30709
2900,30999
2900,30488
2900,30413
2900,29953
2900,30345
2900,30742
2900,30521
2900,30514
2900,30733
2900,30774
2900,30463
2900,30593
2900,30361
2900,30582
2900,30655
2900,30311
2900,30231
2900,30230
2900,30426
2900,30059
2900,30422
2900,30023
2900,30869
2900,30222
2900,30353
2900,30628
2900,30483
2900,30546
2900,30654
2900,30474
3000,31127
3000,31305
3000,31531
3000,31426
3000,31750
3000,30809
3000,31318
3000,31274
3000,31259
3000,31012
3000,31423
3000,31257
3000,31269
3000,31366
3000,31236
3000,31051
3000,31124
3000,30971
3000,31273
3000,31310
3000,31322
3000,31017
3000,31551
3000,31206
3000,30964
3000,31082
3000,31226
3000,31323
3000,31271
3000,31270
3000,31378
3000,31361
3000,31278
3000,31137
3000,31162
3000,31472
3000,31350
3000,31098
3000,31282
3000,31440
3000,31376
3000,31242
3000,31202
3000,31238
3000,31100
3000,31070
3000,31083
3000,31242
3000,30878
3000,31358
3000,31270
3000,31141
3000,31200
3000,31038
3000,31326
3000,31367
3000,31411
3000,31387
3000,31115
3000,31057
3000,31337
3000,31305
3000,31534
3000,30993
3000,31806
3000,31662
3000,31545
3000,31181
3000,31287
3000,31126
3000,31515
3000,31147
3000,31388
3000,31311
3000,31217
3000,31311
3000,31228
3000,31150
3000,31134
3000,31066
3000,31591
3000,31406
3000,31097
3000,30893
3000,31375
3000,31074
3000,31400
3000,31753
3000,31116
3000,31379
3000,31244
3000,31328
3000,31252
3000,31201
3000,31057
3000,31192
3000,31042
3000,31321
3000,30984
3000,31100
3000,31198
3000,31350
3000,31362
3000,31268
3000,31267
3000,31209
3000,31412
3000,31255
3000,31213
3000,31035
3000,31397
3000,31347
3000,31237
3000,31147
3000,31298
3000,31215
3000,31377
3000,31360
3000,31274
3000,31218
3000,31509
3000,31776
3000,31006
3000,31472
3000,31428
3000,31636
3000,31354
3000,31275
3000,31141
3000,31258
3000,31102
3000,31494
3000,31102
3000,31553
3000,31169
3000,31109
3000,31198
3000,31133
3000,31014
3000,31252
3000,31287
3000,31196
3000,31151
3000,31171
3000,31086
3000,31322
3000,31011
3000,31260
3000,31157
3000,31508
3000,31058
3000,31278
3000,31038
3000,31534
3000,31430
3000,31591
3000,30810
3000,31261
3000,31260
3000,31174
3000,31308
3000,31437
3000,31309
3000,31320
3000,31200
3000,31137
3000,31138
3000,31390
3000,31298
3000,31503
3000,31346
3000,31114
3000,31032
3000,30910
3000,31320
3000,31288
3000,31178
3000,31157
3000,31045
3000,31039
3000,31484
3000,31287
3000,31181
3000,31459
3000,31354
3000,31510
3000,31024
3000,31386
3000,31353
3000,31363
3000,31218
3000,31138
3000,31489
3000,31521
3000,31609
3000,31421
3000,31306
3000,31222
3000,31085
3000,31221
3000,31317
3000,31370
3000,31186
3000,31515
3000,31431
3000,31376
3000,31311
3000,31231
3000,30941
3000,31411
3000,31108
3000,30995
3000,31596
3000,31093
3000,31141
3000,31267
3000,31010
3000,31431
3000,31139
3000,31222
3000,31241
3000,31132
3000,31391
3000,31579
3000,30960
3000,31169
3000,31147
3000,31391
3000,31407
3000,31263
3000,31292
3000,31270
3000,31317
3000,31654
3000,31035
3000,31482
3000,31352
3000,31423
3000,31343
3000,31057
3000,31135
3000,31021
3000,31424
3000,31097
3000,30964
3000,31304
3000,31002
3000,31404
3000,31469
3000,31326
3000,31579
3000,31360
3000,31133
3000,31224
3000,31308
3000,31229
3000,31360
3000,31365
3000,30755
3000,31145
3000,31119
3000,31286
3000,31182
3000,31023
3000,31252
3000,30990
3000,31339
3000,31361
3000,31039
3000,31113
3000,31499
3000,31225
3000,31386
3000,31105
3000,31143
3000,31314
3000,31319
3000,31222
3000,31211
3000,30898
3000,31070
3000,31172
3000,31298
3000,31286
3000,31233
3000,31349
3000,31248
3000,31351
3000,31170
3000,31162
3000,31448
3000,30965
3000,30993
3000,31571
3000,31097
3000,31182
3000,31025
3000,31206
3000,31040
3000,31404
3000,31357
3000,31245
3000,31130
3000,31392
3000,31539
3000,31142
3000,31319
3000,31398
3000,31407
3000,31040
3000,30906
3000,31534
3000,31304
3000,31094
3000,31315
3000,30994
3000,30993
3000,31113
3000,31278
3000,31286
3000,31048
3000,31494
3000,31291
3000,31207
3000,31434
3000,31179
3000,31313
3000,31375
3000,31232
3000,31386
3000,31193
3000,31615
3000,31380
3000,31347
3000,31352
3000,31217
3000,31372
3000,31126
3000,31245
3000,31215
3000,31284
3000,31412
3000,31050
3000,31115
3000,31266
3000,31018
3000,31403
3000,31297
3000,31229
3000,31284
3000,31313
3000,31218
3000,31163
3000,31163
3000,31247
3000,31216
3000,31374
3000,31131
3000,31040
3000,31507
3000,31156
3000,31151
3000,31055
3000,31164
3000,30967
3000,31449
3000,30990
3000,31263
3000,31261
3000,31151
3000,31348
3000,31244
3000,31115
3000,31474
3000,31628
3000,31114
3000,31295
3000,31309
3000,31321
3000,31304
3000,31501
3000,31270
3000,31207
3000,30996
3000,31093
3000,31353
3000,31317
3000,31381
3000,31075
3000,31239
3000,31136
3000,31184
3000,31138
3000,31716
3000,31107
3000,31391
3000,31374
3000,31085
3000,31342
3000,31414
3000,30983
3000,31590
3000,30960
3000,31164
3000,31259
3000,31030
3000,31156
3000,31462
3000,31181
3000,31177
3000,31543
3000,31191
3000,31145
3000,31170
3000,31245
3000,31734
3000,31366
3000,31251
3000,31402
3000,31313
3000,31373
3000,30976
3000,31323
3000,31570
3000,31297
3000,31587
3000,31141
3000,31236
3000,31285
3000,31370
3000,31243
3000,31465
3000,31029
3000,31130
3000,31342
3000,31108
3000,31227
3000,31068
3000,31254
3000,31232
3000,30899
3000,31147
3000,31260
3000,31275
3000,31299
3000,31490
3000,31330
3000,31289
3000,31443
3000,31123
3000,31177
3000,31132
3000,31278
3000,31300
3000,31146
3000,31034
3000,31630
3000,31207
3000,31120
3000,31253
3000,31168
3000,31185
3000,31196
3000,31490
3000,31143
3000,31063
3000,31464
3000,31489
3000,31042
3000,31214
3000,31389
3000,31168
3000,31233
3000,31155
3000,31062
3000,31182
3000,31188
3000,31138
3000,31361
3000,31454
3000,31417
3000,31372
3000,31173
3000,31294
3000,31298
3000,31421
3000,31449
3000,31267
3000,31195
3000,31631
3000,31194
3000,31451
3000,31297
3000,31185
3000,31244
3000,31414
3000,31156
3000,30914
3000,31191
3000,31172
3100,31793
3100,32223
3100,32174
3100,32567
3100,32356
3100,32231
3100,32546
3100,32261
3100,32414
3100,32104
3100,32253
3100,32263
3100,32236
3100,32370
3100,32254
3100,32312
3100,32454
3100,32087
3100,32198
3100,32012
3100,32255
3100,32400
3100,32377
3100,32394
3100,32041
3100,32571
3100,32195
3100,32294
3100,32236
3100,32344
3100,32122
3100,31963
3100,32379
3100,32409
3100,32250
3100,32541
3100,32506
3100,32331
3100,32120
3100,31956
3100,31970
3100,32292
3100,32325
3100,32093
3100,32062
3100,32552
3100,32192
3100,32429
3100,32259
3100,32025
3100,32021
3100,32279
3100,31998
3100,32235
3100,32309
3100,32282
3100,32301
3100,32194
3100,32230
3100,32264
3100,32180
3100,32514
3100,32177
3100,32424
3100,32391
3100,32381
3100,32034
3100,32173
3100,32385
3100,32039
3100,32369
3100,32062
3100,32276
3100,32238
3100,32006
3100,32208
3100,32299
3100,32005
3100,32148
3100,32387
3100,32232
3100,32221
3100,32221
3100,32088
3100,32066
3100,32186
3100,32486
3100,32215
3100,32325
3100,32298
3100,32295
3100,32084
3100,31897
3100,32092
3100,32032
3100,32042
3100,32291
3100,32272
3100,32266
3100,32316
3100,32086
3100,32231
3100,31962
3100,31814
3100,32353
3100,32171
3100,32550
3100,31869
3100,32404
3100,32183
3100,32057
3100,32171
3100,32224
3100,32285
3100,32285
3100,32410
3100,32260
3100,32284
3100,32137
3100,32504
3100,32284
3100,32397
3100,32377
3100,32252
3100,32117
3100,32213
3100,32271
3100,32157
3100,32144
3100,32442
3100,31988
3100,32401
3100,32293
3100,32435
3100,32259
3100,32243
3100,32056
3100,32185
3100,32171
3100,32376
3100,32413
3100,32303
3100,32161
3100,32453
3100,32131
3100,32354
3100,32317
3100,32288
3100,32290
3100,31924
3100,32200
3100,32051
3100,32148
3100,32167
3100,32165
3100,32124
3100,32251
3100,32152
3100,32186
3100,32258
3100,32246
3100,32294
3100,32176
3100,32333
3100,32076
3100,32074
3100,32048
3100,32368
3100,32027
3100,32052
3100,32252
3100,32162
3100,32519
3100,32526
3100,32343
3100,31889
3100,32408
3100,32054
3100,32218
3100,32147
3100,32405
3100,32303
3100,32255
3100,32020
3100,32488
3100,32171
3100,32304
3100,32102
3100,32138
3100,31845
3100,32324
3100,32326
3100,32062
3100,32349
3100,32209
3100,32202
3100,32528
3100,32277
3100,31964
3100,31903
3100,32133
3100,32429
3100,32449
3100,32199
3100,32021
3100,32279
3100,32314
3100,32201
3100,32401
3100,32367
3100,31696
3100,32143
3100,32099
3100,32339
3100,32282
3100,32206
3100,32320
3100,31856
3100,32218
3100,32307
3100,32143
3100,32567
3100,32422
3100,32226
3100,32055
3100,32205
3100,32275
3100,32201
3100,32168
3100,32389
3100,32056
3100,31939
3100,32038
3100,32075
3100,32227
3100,32281
3100,32401
3100,32327
3100,32160
3100,32236
3100,32220
3100,32275
3100,32256
3100,32235
3100,32064
3100,32556
3100,32283
3100,32205
3100,32102
3100,32418
3100,32457
3100,32189
3100,32342
3100,32094
3100,32237
3100,32181
3100,32338
3100,32368
3100,32367
3100,32035
3100,32330
3100,32377
3100,32250
3100,32003
3100,32467
3100,32107
3100,32186
3100,32392
3100,32158
3100,32169
3100,32144
3100,31970
3100,32066
3100,32347
3100,32000
3100,32110
3100,32192
3100,32294
3100,32330
3100,32047
3100,32114
3100,32130
3100,31993
3100,32233
3100,32058
3100,32243
3100,32409
3100,32190
3100,32351
3100,32363
3100,32096
3100,32281
3100,32210
3100,32272
3100,32171
3100,32608
3100,32220
3100,32283
3100,32346
3100,32026
3100,32028
3100,32239
3100,32111
3100,31979
3100,32214
3100,32603
3100,32346
3100,32241
3100,32155
3100,32094
3100,31998
3100,32120
3100,32225
3100,31989
3100,32189
3100,32218
3100,31991
3100,32178
3100,32165
3100,32213
3100,32368
3100,32737
3100,31934
3100,32176
3100,32175
3100,31996
3100,32198
3100,32184
3100,31860
3100,32396
3100,32338
3100,32122
3100,32223
3100,32384
3100,32050
3100,32195
3100,32277
3100,32436
3100,31956
3100,32333
3100,32290
3100,32381
3100,32265
3100,32192
3100,32014
3100,32070
3100,32405
3100,32568
3100,32072
3100,31916
3100,32261
3100,32193
3100,32154
3100,32083
3100,32292
3100,32460
3100,32237
3100,32608
3100,32521
3100,32312
3100,32548
3100,31969
3100,32412
3100,32306
3100,32051
3100,32272
3100,32332
3100,32079
3100,32206
3100,32132
3100,32185
3100,32374
3100,31872
3100,32310
3100,32028
3100,32183
3100,32288
3100,32262
3100,32019
3100,32233
3100,32075
3100,31870
3100,32469
3100,32202
3100,32019
3100,32146
3100,32326
3100,32000
3100,32352
3100,32083
3100,32582
3100,32107
3100,32222
3100,32377
3100,32088
3100,32245
3100,32075
3100,32306
3100,32280
3100,32369
3100,32186
3100,31899
3100,32202
3100,32055
3100,32298
3100,32434
3100,32393
3100,32239
3100,32598
3100,32091
3100,32121
3100,32089
3100,32360
3100,32329
3100,32233
3100,32189
3100,32292
3100,32281
3100,32163
3100,32257
3100,31839
3100,32301
3100,32314
3100,32017
3100,32342
3100,32515
3100,32587
3100,31803
3100,31965
3100,32193
3100,32534
3100,32100
3100,32277
3100,32020
3100,32270
3100,32099
3100,32129
3100,31991
3100,32771
3100,31950
3100,32029
3100,32065
3100,32093
3100,32343
3100,32748
3100,32015
3100,32168
3100,32250
3100,32134
3100,32236
3100,32275
3100,32084
3100,32211
3100,32042
3100,32113
3100,32085
3100,32515
3100,31914
3100,32204
3100,32319
3100,32363
3100,32349
3100,32483
3100,32349
3100,32201
3100,32696
3100,32297
3100,32452
3100,32364
3100,32091
3100,32184
3100,32101
3100,32060
3100,32204
3100,32369
3100,32454
3100,32481
3100,32355
3100,32472
3100,32546
3100,32314
3100,32190
3100,32068
3100,32296
3100,32338
3100,32274
3100,32216
3100,32322
3100,32468
3100,32215
3100,32132
3100,32198
3100,32137
3100,32150
3100,32191
3100,32362
3100,31957
3100,32166
3100,32064
3100,32364
3200,33352
3200,33617
3200,33794
3200,33850
3200,33409
3200,33855
3200,33378
3200,33752
3200,33394
3200,33305
3200,34076
3200,33594
3200,33738
3200,34074
3200,33815
3200,33566
3200,33712
3200,33460
3200,33584
3200,33850
3200,33399
3200,33524
3200,33732
3200,33759
3200,33601
3200,33609
3200,33750
3200,33486
3200,33157
3200,33544
3200,33404
3200,33657
3200,33813
3200,33712
3200,33533
3200,33539
3200,33716
3200,33482
3200,33132
3200,33540
3200,33675
3200,33697
3200,33901
3200,33837
3200,33553
3200,33363
3200,33614
3200,33580
3200,33454
3200,33866
3200,33681
3200,33563
3200,33491
3200,33648
3200,33660
3200,33662
3200,33591
3200,33559
3200,33596
3200,33880
3200,33570
3200,33662
3200,33367
3200,33467
3200,33528
3200,33544
3200,33312
3200,33562
3200,33908
3200,33517
3200,33969
3200,33576
3200,33670
3200,33598
3200,33840
3200,33451
3200,33313
3200,33442
3200,33669
3200,33475
3200,33756
3200,33813
3200,33590
3200,33595
3200,33473
3200,33371
3200,33670
3200,33603
3200,33725
3200,33542
3200,33738
3200,33716
3200,33674
3200,33339
3200,33647
3200,33503
3200,33599
3200,33280
3200,33758
3200,33515
3200,33445
3200,33277
3200,33361
3200,33822
3200,33683
3200,33481
3200,33603
3200,33277
3200,33229
3200,33580
3200,33503
3200,33786
3200,33397
3200,33918
3200,33622
3200,33416
3200,33756
3200,33738
3200,33663
3200,33365
3200,33415
3200,33610
3200,33761
3200,33824
3200,33776
3200,33733
3200,33631
3200,33674
3200,33429
3200,33439
3200,33546
3200,33916
3200,33588
3200,33660
3200,33659
3200,33532
3200,33600
3200,33768
3200,33744
3200,33931
3200,33981
3200,33485
3200,33717
3200,33245
3200,33254
3200,33796
3200,33607
3200,33570
3200,33684
3200,33849
3200,33967
3200,33703
3200,33669
3200,33638
3200,33423
3200,33571
3200,33567
3200,33539
3200,33670
3200,33646
3200,33596
3200,33545
3200,33484
3200,33647
3200,33640
3200,33570
3200,33708
3200,33922
3200,33393
3200,33616
3200,33911
3200,33860
3200,33262
3200,33690
3200,33645
3200,33719
3200,33538
3200,33720
3200,33839
3200,33508
3200,33474
3200,33604
3200,33764
3200,33396
3200,33541
3200,33791
3200,33546
3200,33225
3200,33544
3200,33754
3200,33482
3200,33710
3200,33666
3200,33808
3200,33904
3200,33707
3200,33203
3200,33371
3200,33353
3200,33508
3200,33599
3200,33717
3200,33393
3200,33405
3200,33454
3200,33477
3200,33857
3200,33616
3200,33642
3200,33472
3200,33644
3200,33875
3200,33537
3200,33538
3200,33326
3200,33784
3200,33466
3200,33757
3200,33597
3200,33500
3200,33706
3200,33513
3200,33246
3200,33665
3200,33541
3200,33805
3200,33663
3200,33656
3200,33829
3200,33432
3200,33738
3200,33553
3200,33509
3200,33400
3200,33783
3200,33851
3200,33771
3200,33419
3200,33977
3200,33474
3200,33712
3200,33510
3200,33419
3200,33441
3200,33767
3200,33699
3200,33681
3200,33511
3200,33480
3200,33414
3200,33825
3200,33444
3200,33451
3200,33725
3200,33542
3200,33519
3200,33397
3200,33672
3200,33666
3200,33791
3200,33422
3200,33465
3200,33532
3200,33543
3200,33741
3200,33833
3200,33615
3200,33340
3200,33579
3200,33449
3200,33843
3200,33963
3200,33389
3200,33637
3200,33595
3200,33687
3200,33523
3200,33080
3200,33624
3200,33796
3200,33683
3200,33592
3200,33513
3200,33793
3200,33788
3200,33615
3200,33555
3200,33354
3200,33767
3200,33641
3200,33496
3200,33461
3200,33849
3200,33638
3200,33605
3200,33817
3200,33774
3200,33550
3200,33401
3200,33357
3200,33381
3200,33530
3200,33359
3200,33347
3200,33639
3200,33736
3200,33661
3200,33275
3200,33656
3200,33608
3200,33759
3200,33843
3200,33586
3200,33307
3200,33427
3200,33559
3200,33425
3200,33447
3200,33414
3200,33625
3200,33790
3200,33791
3200,33483
3200,33207
3200,33559
3200,33627
3200,33619
3200,33680
3200,33542
3200,33520
3200,33422
3200,33776
3200,33667
3200,33565
3200,33479
3200,33790
3200,33412
3200,33816
3200,33243
3200,33451
3200,33466
3200,33737
3200,33706
3200,33404
3200,33841
3200,33561
3200,33713
3200,33575
3200,33444
3200,33542
3200,33300
3200,33631
3200,33844
3200,33867
3200,33922
3200,33873
3200,33497
3200,33367
3200,33717
3200,33674
3200,33745
3200,33381
3200,33575
3200,33571
3200,33582
3200,33420
3200,33710
3200,33605
3200,33568
3200,33544
3200,33768
3200,33963
3200,33238
3200,33323
3200,33798
3200,33699
3200,33664
3200,33570
3200,33771
3200,33705
3200,33699
3200,33467
3200,33924
3200,33586
3200,33465
3200,33439
3200,33728
3200,33456
3200,33604
3200,33659
3200,33516
3200,33575
3200,33536
3200,33504
3200,33551
3200,33592
3200,33698
3200,33689
3200,33570
3200,33629
3200,33588
3200,33880
3200,33652
3200,33362
3200,33410
3200,33777
3200,33531
3200,33716
3200,33507
3200,33711
3200,33601
3200,33655
3200,33703
3200,33577
3200,34022
3200,33822
3200,33653
3200,33355
3200,33685
3200,33682
3200,33483
3200,33667
3200,33595
3200,33515
3200,33521
3200,33439
3200,33554
3200,33539
3200,33837
3200,33840
3200,33591
3200,33666
3200,33626
3200,33482
3200,33515
3200,33800
3200,33456
3200,33294
3200,33717
3200,33531
3200,33904
3200,33640
3200,33316
3200,33567
3200,33933
3200,33747
3200,33742
3200,33570
3200,33574
3200,33567
3200,33518
3200,34118
3200,33949
3200,33318
3200,33657
3200,33510
3200,33615
3200,33243
3200,33985
3200,33764
3200,33745
3200,33535
3200,33563
3200,33535
3200,33463
3200,33506
3200,33760
3200,33602
3200,33995
3200,33689
3200,33216
3200,33666
3200,33706
3200,33781
3200,33268
3200,33610
3200,33482
3200,33805
3200,33552
3200,33407
3200,33626
3200,33445
3200,33589
3200,33575
3200,33830
3200,33328
3200,33565
3200,33379
3200,33888
3200,33531
3200,33353
3200,33840
3200,33726
3200,33546
3200,33529
3200,33639
3200,33306
3200,33663
3200,33741
3200,33765
3300,34905
3300,35202
3300,34924
3300,34906
3300,34873
3300,34916
3300,35183
3300,34924
3300,34840
3300,34893
3300,35045
3300,34795
3300,34990
3300,34756
3300,35069
3300,34951
3300,35166
3300,35100
3300,35219
3300,35511
3300,34776
3300,35441
3300,35089
3300,34769
3300,35060
3300,34946
3300,34958
3300,35088
3300,34773
3300,35343
3300,35225
3300,34928
3300,35280
3300,34972
3300,34988
3300,34752
3300,35188
3300,35048
3300,35215
3300,34957
3300,35140
3300,34999
3300,35107
3300,35227
3300,34764
3300,35252
3300,34947
3300,35058
3300,34819
3300,35186
3300,34989
3300,34978
3300,35050
3300,34811
3300,34986
3300,35111
3300,35114
3300,34934
3300,35165
3300,34859
3300,35014
3300,35063
3300,34969
3300,35071
3300,34895
3300,34891
3300,35180
3300,34769
3300,34990
3300,34944
3300,35056
3300,34922
3300,35172
3300,35196
3300,34732
3300,35219
3300,35064
3300,35072
3300,35203
3300,35014
3300,34973
3300,34638
3300,34942
3300,35185
3300,34977
3300,35187
3300,34894
3300,34969
3300,35275
3300,34980
3300,34941
3300,34996
3300,34751
3300,34870
3300,34692
3300,35040
3300,35389
3300,34782
3300,34896
3300,35113
3300,34823
3300,35132
3300,35341
3300,34979
3300,34799
3300,35086
3300,34877
3300,35112
3300,34915
3300,34853
3300,35030
3300,35041
3300,35157
3300,35218
3300,35096
3300,34735
3300,34935
3300,35213
3300,35340
3300,34821
3300,34988
3300,34960
3300,34981
3300,34863
3300,34775
3300,34745
3300,34705
3300,35064
3300,35177
3300,34868
3300,34913
3300,35106
3300,35031
3300,34895
3300,35002
3300,35125
3300,35087
3300,34555
3300,34964
3300,34944
3300,34901
3300,34958
3300,35049
3300,35275
3300,35250
3300,34876
3300,34869
3300,34842
3300,34826
3300,35094
3300,35048
3300,35145
3300,35145
3300,35121
3300,35164
3300,34723
3300,35129
3300,34970
3300,35069
3300,34918
3300,34566
3300,34766
3300,34964
3300,34841
3300,35210
3300,34820
3300,35201
3300,34773
3300,34943
3300,35045
